0.003301,0.003349,0.003431,0.003559,0.003751,0.003945,0.004231,0.004664,0.005223,0.005918,0.006581,0.007387,0.008405,0.009558,0.010936,0.012182,0.013684,0.015678,0.017853,0.020216,0.022378,0.024873,0.027691,0.030929,0.034500,0.037908,0.042158,0.046480,0.051140,0.056213,0.060927,0.066122,0.071695,0.077816,0.084425,0.090691,0.097435,0.104730,0.112603,0.121028,0.129013,0.137657,0.146864,0.156653,0.167027,0.176923,0.187453,0.198726,0.210609,0.223266,0.235295,0.248069,0.261464,0.275731,0.290799,0.305132,0.320266,0.336248,0.353003,0.370600,0.387554,0.405416,0.424396,0.443941,0.464196,0.484048,0.504626,0.526271,0.548834,0.572443,0.595187,0.618931,0.643549,0.669437,0.696367,0.722235,0.749888,0.777902,0.807041,0.837319,0.866693,0.897212,0.928802,0.961601,0.995882,1.030423,1.064638,1.099969,1.136521,1.174338,1.211202,1.249484,1.289008,1.329703,1.371741,1.412523,1.454871,1.498723,1.544629,1.591230
0.003301,0.003350,0.003434,0.003563,0.003754,0.004024,0.004416,0.004960,0.005610,0.006420,0.007425,0.008558,0.009824,0.011247,0.012916,0.014938,0.017247,0.019740,0.022491,0.025601,0.028948,0.032660,0.036756,0.041102,0.046306,0.051627,0.057357,0.063452,0.069897,0.076782,0.083980,0.091719,0.099953,0.108664,0.117948,0.127646,0.137965,0.148845,0.160225,0.172326,0.184800,0.198152,0.211779,0.226123,0.241128,0.256631,0.272911,0.289728,0.307157,0.325367,0.344526,0.365867,0.386437,0.407661,0.429529,0.452200,0.475647,0.500083,0.525148,0.551084,0.577831,0.605699,0.634219,0.663723,0.693938,0.724959,0.757078,0.790323,0.824349,0.859228,0.895130,0.931949,0.969905,1.008740,1.048625,1.089637,1.132085,1.175301,1.219432,1.265144,1.312376,1.364164,1.413967,1.465318,1.517327,1.569655,1.623059,1.677601,1.733143,1.790212,1.848515,1.907933,1.968882,2.031081,2.094562,2.159370,2.225996,2.293543,2.362254,2.433551
